campaign_id,impressions,clicks,conversions,spend,budget,quality_score,region,device,status
CMP_7976,90924,272,285,6701.04,2221,4,UK,tablet,active
CMP_7977,73326,2985,124,1035.1,3303,2,UK,desktop,paused
CMP_7978,64362,4412,98,10275.63,557,5,US,desktop,active
CMP_7979,94252,6147,670,10180.33,534,5,India,tablet,paused
CMP_7980,76603,1841,21,1218.51,4913,7,India,mobile,active
CMP_7981,26906,2014,199,3383.56,677,2,Singapore,tablet,active
CMP_7982,71780,4997,266,8713.27,4313,10,US,mobile,paused
CMP_7983,23068,385,42,1019.88,3950,1,UK,mobile,active
CMP_7984,21163,132,11,110.38,3759,8,Singapore,tablet,paused
CMP_7985,87417,3407,110,5106.87,527,7,Germany,desktop,active
CMP_7986,85299,1398,35,1197.3,2900,2,India,tablet,active
CMP_7987,86910,6654,169,4124.0,4124,5,UAE,desktop,paused
CMP_7988,75204,5033,382,2924.55,3371,7,Germany,tablet,paused
CMP_7989,35219,2046,127,4210.8,1651,8,Singapore,desktop,paused
CMP_7990,69170,1588,96,969.25,4578,5,UK,tablet,active
CMP_7991,61659,4125,327,1400.67,512,5,India,desktop,paused
CMP_7992,57581,2816,33,1641.45,4771,2,India,tablet,active
CMP_7993,32523,895,14,1564.36,2729,8,Germany,desktop,active
CMP_7994,27997,590,18,345.83,2382,6,Singapore,tablet,paused
CMP_7995,77645,3682,252,9313.92,1223,7,India,desktop,active
CMP_7996,42970,631,74,933.18,2389,1,UAE,mobile,active
CMP_7997,40867,2720,318,2299.39,4638,9,UK,tablet,paused
CMP_7998,77607,3805,385,10278.07,3746,5,US,desktop,active
CMP_7999,36348,2376,259,6352.91,3401,7,India,mobile,active
CMP_8000,82419,672,38,645.48,4552,9,India,tablet,active
CMP_8001,68931,4472,357,9072.32,1356,8,India,mobile,paused
CMP_8002,95997,5002,0,13302.52,1796,6,Germany,tablet,paused
CMP_8003,92716,3880,407,10902.21,1970,6,Germany,mobile,active
CMP_8004,24556,1732,176,1651.75,4388,5,India,tablet,active
CMP_8005,30494,209,10,188.96,4728,2,US,tablet,active
CMP_8006,35981,1795,157,4046.88,3396,8,UAE,desktop,active
CMP_8007,54084,3323,199,690.44,2697,6,Singapore,desktop,active
CMP_8008,25076,357,11,659.33,3310,3,Singapore,tablet,paused
CMP_8009,26131,1204,83,343.89,3177,1,UAE,mobile,active
CMP_8010,94725,4732,395,10140.51,3286,5,Germany,desktop,active
CMP_8011,19627,813,16,1583.79,948,9,India,tablet,paused
CMP_8012,56244,2540,277,991.77,3076,10,US,desktop,paused
CMP_8013,35363,194,9,419.3,1165,10,UK,tablet,active
CMP_8014,71664,4710,319,14010.71,4341,8,UAE,tablet,paused
CMP_8015,26053,1436,44,1080.5,387,7,UAE,mobile,paused
CMP_8016,62680,4572,312,1382.49,2699,1,UK,tablet,active
CMP_8017,30802,1055,29,1150.54,3055,4,UK,desktop,paused
CMP_8018,2649,123,12,69.22,4437,8,UAE,desktop,active
CMP_8019,27878,373,29,967.81,4993,8,US,tablet,paused
CMP_8020,48210,598,70,1268.9,2280,9,UAE,desktop,paused
CMP_8021,70653,211,198,11063.52,4367,9,India,mobile,active
CMP_8022,45216,1822,41,3276.28,3741,10,Singapore,tablet,active
CMP_8023,92734,3503,48,1072.27,1444,10,US,mobile,paused
CMP_8024,99154,6249,594,2399.01,1116,4,Germany,mobile,paused
CMP_8025,43226,3368,0,7579.73,4039,6,UK,mobile,active
CMP_8026,18818,262,6,688.91,402,8,UAE,mobile,active
CMP_8027,57768,4280,217,1006.08,2682,4,India,desktop,active
CMP_8028,52050,565,59,1245.95,3953,9,UK,tablet,active
CMP_8029,34765,1662,79,400.52,3920,5,India,tablet,active
CMP_8030,65089,4833,353,5197.09,2353,9,UAE,tablet,active
CMP_8031,6027,55,2,155.44,2795,7,India,mobile,paused
CMP_8032,38388,2571,31,6577.98,4524,2,UAE,desktop,paused
CMP_8033,19480,1139,53,1071.16,780,10,Germany,mobile,active
CMP_8034,44044,1644,154,852.98,3542,7,UAE,mobile,active
CMP_8035,30187,1202,18,2334.39,4302,9,Singapore,desktop,active
CMP_8036,6306,287,23,378.42,2903,8,Germany,tablet,active
CMP_8037,29252,1555,55,3907.97,2798,2,Germany,mobile,paused
CMP_8038,43606,1424,58,2016.49,2092,3,India,tablet,active
CMP_8039,41375,956,114,2188.28,2689,8,US,tablet,active
CMP_8040,46231,386,45,789.0,4292,1,India,desktop,active
CMP_8041,31204,2420,84,5895.53,2073,2,UK,tablet,paused
CMP_8042,41842,773,81,1009.49,634,8,UK,mobile,active
CMP_8043,55506,393,11,1024.33,1484,10,India,desktop,active
CMP_8044,96429,5357,125,9174.61,4049,1,Singapore,desktop,active
CMP_8045,8887,196,10,573.79,429,7,UK,desktop,active
CMP_8046,83142,4169,432,6983.51,1083,9,Singapore,desktop,paused
CMP_8047,28819,1074,96,221.81,601,8,India,mobile,paused
CMP_8048,67077,517,47,260.17,2098,7,Germany,mobile,active
CMP_8049,94624,6754,447,4796.34,3432,7,Germany,tablet,paused
CMP_8050,31726,1724,62,1744.87,1228,8,UK,desktop,paused
CMP_8051,70295,2157,62,5767.83,3566,5,Singapore,mobile,active
CMP_8052,89644,2544,30,6800.91,1828,8,UK,desktop,active
CMP_8053,20874,393,6,1151.82,1258,7,US,desktop,paused
CMP_8054,5532,244,19,628.21,4777,5,US,tablet,active
CMP_8055,54136,2472,91,3572.82,4122,10,UAE,desktop,paused
CMP_8056,75207,4222,246,1814.98,865,5,Singapore,mobile,active
CMP_8057,62080,4042,391,3047.15,3809,10,India,tablet,active
CMP_8058,92589,3541,419,4554.91,1728,10,UK,tablet,paused
CMP_8059,66715,1120,51,2188.46,3779,3,US,mobile,paused
CMP_8060,2121,154,8,121.78,1934,10,Germany,mobile,paused
CMP_8061,14753,180,17,409.42,4731,9,UK,mobile,active
CMP_8062,71349,4679,398,4088.67,4831,2,UK,mobile,paused
CMP_8063,15805,797,59,1680.62,4871,9,Germany,mobile,active
CMP_8064,58257,3174,88,7584.39,1076,6,UK,desktop,active
CMP_8065,1303,3,1,55.69,621,6,Singapore,tablet,active
CMP_8066,40698,2950,302,7343.6,279,10,Germany,mobile,active
CMP_8067,73121,1539,99,3963.53,4777,2,US,tablet,paused
CMP_8068,52193,4061,457,7564.75,2901,8,UAE,mobile,active
CMP_8069,41484,2143,46,780.82,2573,8,India,mobile,paused
CMP_8070,54134,2634,232,7576.4,4086,4,Singapore,tablet,active
CMP_8071,73785,2218,229,1622.53,2598,4,UK,desktop,paused
CMP_8072,87052,4033,112,1472.12,541,5,Singapore,desktop,paused
CMP_8073,25923,2070,177,3999.92,774,7,Singapore,tablet,paused
CMP_8074,50836,2899,251,2672.21,1688,3,India,mobile,active
CMP_8075,8026,481,20,321.07,4163,1,UAE,mobile,paused
CMP_8076,75789,4520,386,13246.76,748,7,India,tablet,active
CMP_8077,64243,1204,107,2722.85,1904,4,Germany,tablet,paused
CMP_8078,30751,92,108,1940.02,3064,8,Singapore,desktop,active
CMP_8079,27601,1556,145,3322.19,4549,9,Germany,desktop,active
CMP_8080,21644,891,103,2245.12,3834,2,UK,mobile,paused
CMP_8081,37618,496,26,661.98,2804,1,Singapore,desktop,paused
CMP_8082,11332,33,11,1820.77,1487,5,Germany,tablet,active
CMP_8083,71677,2724,142,342.0,342,5,Singapore,tablet,paused
CMP_8084,27108,1490,63,1279.22,927,8,UAE,tablet,active
CMP_8085,38900,437,17,388.83,382,1,US,desktop,paused
CMP_8086,23268,1125,35,252.32,1769,3,Singapore,mobile,paused
CMP_8087,47961,3304,189,2423.25,3399,4,US,mobile,paused
CMP_8088,55382,1713,79,1693.92,2855,6,UAE,mobile,active
CMP_8089,48575,3145,282,9038.26,989,10,India,mobile,paused
CMP_8090,46424,3666,286,1807.81,4894,8,India,mobile,active
CMP_8091,91626,2066,150,422.17,1165,5,UK,mobile,paused
CMP_8092,48913,3694,188,9375.23,3452,8,US,desktop,active
CMP_8093,57734,2263,0,6087.72,1916,1,Germany,desktop,paused
CMP_8094,46469,2791,182,8189.31,2995,5,US,mobile,active
CMP_8095,57543,1384,134,2187.58,3367,6,UAE,mobile,active
CMP_8096,59777,4398,150,2035.06,2637,7,UK,desktop,paused
CMP_8097,89214,1747,0,982.0,982,8,US,tablet,active
CMP_8098,93557,5438,576,10654.67,2107,7,India,desktop,paused
CMP_8099,57724,1110,100,1725.22,2135,4,US,mobile,paused
CMP_8100,3877,21,1,28.59,4045,1,Germany,mobile,paused
CMP_8101,92743,4867,106,13558.95,1863,2,UAE,mobile,active
CMP_8102,25097,1549,96,4280.25,4006,7,Singapore,tablet,paused
CMP_8103,89968,5588,232,3240.41,3920,3,Singapore,mobile,active
CMP_8104,57130,2081,179,2206.87,4451,3,UK,tablet,active
CMP_8105,83926,488,28,598.8,301,1,UAE,tablet,active
CMP_8106,57205,4269,85,9586.18,274,4,India,mobile,active
CMP_8107,93678,5508,65,9895.1,2201,8,UK,mobile,paused
CMP_8108,7716,265,29,1748.0,1748,6,Germany,desktop,paused
CMP_8109,8853,400,12,878.5,4239,3,Germany,desktop,active
CMP_8110,1579,106,3,270.46,4700,7,India,desktop,active
CMP_8111,76612,3224,150,8424.27,3871,2,UK,tablet,active
CMP_8112,76084,1410,114,3251.04,3034,8,Germany,tablet,paused
CMP_8113,13364,977,86,2753.01,1040,7,Singapore,mobile,active
CMP_8114,47675,1462,111,4134.29,778,1,Germany,tablet,paused
CMP_8115,62361,187,0,8632.11,1113,9,UK,mobile,paused
CMP_8116,17502,780,60,876.82,2951,7,UK,desktop,active
CMP_8117,58316,557,45,1220.45,3869,1,India,mobile,active
CMP_8118,35942,1898,106,1612.7,687,9,UAE,desktop,active
CMP_8119,68557,2146,211,3025.57,3646,4,Singapore,mobile,paused
CMP_8120,86080,2883,59,4462.07,3539,8,UK,desktop,paused
CMP_8121,52882,2340,120,681.44,3516,4,UAE,mobile,active
CMP_8122,3773,88,7,138.58,2128,8,Singapore,mobile,paused
CMP_8123,57028,3270,368,873.29,4544,7,India,mobile,active
CMP_8124,88322,264,269,4947.38,4789,7,US,desktop,active
CMP_8125,24194,753,81,1861.24,3097,6,India,desktop,paused
CMP_8126,55987,4053,484,3175.0,3175,9,Singapore,tablet,paused
CMP_8127,70337,3469,292,5265.51,1711,6,India,tablet,active
CMP_8128,22254,1520,56,3555.52,2180,9,US,desktop,active
CMP_8129,50482,940,38,1590.31,4926,5,Singapore,mobile,active
CMP_8130,66952,4786,550,4436.31,2706,5,India,mobile,active
CMP_8131,21721,261,22,97.59,1393,8,UAE,tablet,active
CMP_8132,78555,5427,542,12400.45,783,7,US,mobile,paused
CMP_8133,47261,587,28,597.16,4504,3,UK,desktop,active
CMP_8134,4360,66,0,181.2,415,3,Germany,tablet,paused
CMP_8135,43910,952,65,1066.24,1278,8,US,tablet,active
CMP_8136,17182,1090,64,2266.44,1977,4,India,tablet,active
CMP_8137,3710,196,16,262.2,4176,4,Singapore,mobile,paused
CMP_8138,10314,598,67,1090.09,3818,4,US,mobile,active
CMP_8139,52850,1321,80,3081.82,3166,10,UAE,tablet,active
CMP_8140,45333,1752,0,649.71,4199,3,UK,mobile,paused
CMP_8141,59829,2016,167,1049.94,3941,9,US,tablet,paused
CMP_8142,40551,2933,279,6734.04,801,10,Germany,mobile,paused
CMP_8143,93895,3172,375,5487.6,4261,9,UK,desktop,paused
CMP_8144,58148,3125,347,5008.1,654,1,Germany,tablet,active
CMP_8145,98330,1273,123,380.25,3450,7,India,desktop,paused
CMP_8146,49925,3019,0,6096.92,4090,9,India,desktop,active
CMP_8147,81960,2302,77,1070.27,2859,1,UK,tablet,paused
CMP_8148,6838,124,3,62.02,406,8,India,tablet,paused
CMP_8149,95201,6866,707,4761.84,1102,9,Singapore,mobile,active
CMP_8150,45921,3483,187,5383.41,468,1,India,tablet,active
CMP_8151,23432,1293,19,3583.73,4944,2,UAE,tablet,paused
CMP_8152,7424,510,6,1123.61,4104,3,UAE,tablet,active
CMP_8153,51123,2300,100,5369.65,4509,2,UAE,desktop,active
CMP_8154,11196,543,6,903.49,3573,7,Singapore,mobile,active
CMP_8155,22995,671,53,1587.49,1670,2,India,tablet,active
CMP_8156,10127,324,25,135.36,1204,4,Singapore,desktop,active
CMP_8157,91884,5810,673,9942.86,1627,8,Germany,desktop,active
CMP_8158,79295,6053,263,17110.9,4126,5,Germany,mobile,paused
CMP_8159,77168,3397,68,2726.58,337,5,Germany,tablet,paused
CMP_8160,12045,91,10,161.79,2824,3,Singapore,mobile,paused
CMP_8161,21731,1337,53,462.59,1489,6,Germany,desktop,active
CMP_8162,14940,1061,85,2956.59,1684,8,US,mobile,paused
CMP_8163,18557,562,53,608.03,3176,3,Germany,desktop,paused
CMP_8164,72315,3447,334,5407.5,4342,3,UAE,tablet,active
CMP_8165,11022,823,34,354.14,705,5,India,desktop,active
CMP_8166,87054,2585,308,3229.58,4977,6,UAE,desktop,paused
CMP_8167,56305,3597,353,4384.79,1214,6,UAE,tablet,active
CMP_8168,84995,5599,140,16636.04,2742,7,UAE,tablet,active
CMP_8169,79071,849,98,456.38,4238,2,India,tablet,active
CMP_8170,36640,1448,115,1339.71,1448,1,Germany,desktop,active
CMP_8171,80092,4098,70,4361.69,1986,1,UAE,desktop,paused
CMP_8172,87920,1405,127,950.97,1120,8,UK,desktop,active
CMP_8173,5063,364,6,231.9,435,7,Singapore,tablet,active
CMP_8174,2896,169,5,405.84,2746,8,UAE,desktop,paused
CMP_8175,60526,4082,58,4461.72,4326,10,UK,desktop,active
CMP_8176,88970,2422,132,4578.97,4915,6,Germany,desktop,active
CMP_8177,17326,897,78,1273.49,3902,3,US,mobile,active
CMP_8178,24830,361,12,596.82,1770,5,Germany,tablet,active
CMP_8179,70739,1054,105,1724.12,2652,1,US,mobile,active
CMP_8180,9246,235,20,247.39,801,7,Singapore,mobile,paused
CMP_8181,73277,2334,31,2112.97,1471,7,US,desktop,paused
CMP_8182,66010,1309,71,1888.34,837,3,Germany,mobile,active
CMP_8183,38537,2607,121,3368.89,1986,1,US,tablet,paused
CMP_8184,44456,133,67,1697.68,3483,1,Singapore,mobile,active
CMP_8185,91689,4104,371,7753.35,4411,4,Germany,tablet,active
CMP_8186,10751,452,28,565.16,1228,5,Singapore,desktop,active
CMP_8187,63672,191,166,667.55,3239,10,India,mobile,paused
CMP_8188,32190,875,18,343.29,4197,1,Germany,mobile,paused
CMP_8189,18881,1320,104,1000.64,3061,2,US,mobile,active
CMP_8190,3036,210,14,205.41,3582,3,Germany,mobile,paused
CMP_8191,6426,210,23,107.56,4223,8,US,tablet,active
CMP_8192,45960,1072,51,1774.08,3960,6,Singapore,mobile,paused
CMP_8193,1085,67,6,101.37,1399,1,US,tablet,active
CMP_8194,6679,388,38,703.72,1795,7,UK,desktop,active
CMP_8195,11719,619,38,338.13,3757,1,India,desktop,paused
CMP_8196,42699,3284,220,7998.06,3504,3,Germany,mobile,paused
CMP_8197,26158,1885,224,4106.52,2721,7,UK,desktop,active
CMP_8198,18567,1054,80,727.8,707,3,US,tablet,active
CMP_8199,26058,343,33,329.1,838,8,US,tablet,paused
CMP_8200,97028,6093,333,12724.16,3846,1,Germany,tablet,paused
CMP_8201,82552,5321,467,7164.15,4558,3,UAE,mobile,paused
CMP_8202,99279,590,41,457.0,457,10,UAE,mobile,paused
CMP_8203,87672,4971,378,7748.38,3584,10,UAE,mobile,active
CMP_8204,24664,341,10,926.7,526,10,India,mobile,paused
CMP_8205,42332,2478,162,993.57,1510,1,US,mobile,paused
CMP_8206,72321,4592,139,5441.57,4195,4,Germany,desktop,paused
CMP_8207,7197,282,27,452.56,4521,4,US,desktop,active
CMP_8208,93569,280,338,15810.64,913,4,US,mobile,paused
CMP_8209,79277,3993,309,4316.06,3924,6,Germany,mobile,paused
CMP_8210,36068,1599,74,939.24,2827,6,UK,desktop,paused
CMP_8211,93959,1351,149,1825.05,1687,1,UAE,desktop,paused
CMP_8212,27694,1562,184,2425.34,2322,6,UAE,mobile,paused
CMP_8213,18385,411,12,997.84,3287,9,Singapore,desktop,paused
CMP_8214,13161,166,18,293.52,2080,5,Singapore,tablet,paused
CMP_8215,92478,4895,282,9387.44,4834,2,UAE,mobile,paused
CMP_8216,39715,2878,44,1092.68,1108,5,UK,mobile,paused
CMP_8217,46071,2444,0,5759.44,556,5,Singapore,mobile,paused
CMP_8218,59677,2933,204,6620.85,754,6,US,tablet,active
CMP_8219,78146,1010,77,438.2,4635,10,Germany,desktop,active
CMP_8220,68838,206,99,4644.28,3774,7,UAE,tablet,active
CMP_8221,53525,3726,395,1202.86,3153,4,UK,desktop,active
CMP_8222,44088,549,11,814.91,4308,6,US,tablet,active
CMP_8223,46808,1307,73,2346.28,2571,9,UAE,desktop,active
CMP_8224,54419,1319,112,3172.82,1126,9,India,mobile,active
CMP_8225,25687,1609,50,908.98,4948,3,UAE,desktop,paused
CMP_8226,72068,2293,116,1121.97,4907,1,Singapore,tablet,active
CMP_8227,78186,2088,123,3642.23,3691,2,Germany,tablet,active
CMP_8228,40393,575,25,390.72,3415,7,UK,mobile,active
CMP_8229,58959,1288,29,2109.82,3372,8,UAE,mobile,active
CMP_8230,99063,2295,46,3428.61,2485,9,Singapore,desktop,paused
CMP_8231,78027,1364,38,776.24,1979,5,Germany,mobile,paused
CMP_8232,60974,808,18,999.0,999,1,India,mobile,paused
CMP_8233,67671,4525,101,1322.01,668,6,India,tablet,paused
CMP_8234,94688,3941,370,10529.56,3638,4,UK,desktop,paused
CMP_8235,50082,1425,43,830.0,830,5,Germany,tablet,paused
CMP_8236,14578,1144,113,1806.16,3089,6,Germany,tablet,paused
CMP_8237,25300,683,71,679.68,1266,1,Germany,tablet,active
CMP_8238,94494,283,496,14454.53,3835,7,UK,mobile,active
CMP_8239,37670,2362,127,1220.93,2207,6,UAE,desktop,active
CMP_8240,79487,3221,217,2254.62,1430,3,Germany,tablet,paused
CMP_8241,49451,1192,0,1314.75,1443,4,Germany,tablet,active
CMP_8242,89128,5628,652,15977.02,2799,9,India,desktop,active
CMP_8243,87866,1489,16,1867.61,2638,2,Singapore,tablet,paused
CMP_8244,27315,81,228,2749.97,2979,6,UK,desktop,paused
CMP_8245,43032,514,60,1194.58,1647,1,UAE,tablet,active
CMP_8246,2694,35,0,7.31,902,6,US,desktop,active
CMP_8247,46719,2525,119,7536.81,2205,5,Singapore,desktop,active
CMP_8248,39584,1575,78,2646.85,3906,10,Singapore,desktop,active
CMP_8249,17259,1333,122,2950.53,3501,1,UK,mobile,paused
CMP_8250,59988,919,14,268.48,4307,1,UAE,mobile,paused
CMP_8251,88272,6325,89,15188.17,4378,10,India,mobile,active
CMP_8252,89531,3181,151,8908.47,1369,2,UAE,tablet,active
CMP_8253,12064,131,4,339.32,1681,5,US,desktop,active
CMP_8254,22928,667,14,1016.33,530,8,UAE,tablet,active
CMP_8255,42166,2179,27,1719.87,4876,5,UAE,desktop,paused
CMP_8256,67954,431,22,1068.63,4003,3,Singapore,desktop,active
CMP_8257,64929,3185,246,6182.48,3815,8,Germany,mobile,paused
CMP_8258,2359,73,4,207.83,2241,7,US,mobile,active
CMP_8259,82451,5446,461,1522.37,2321,10,UK,tablet,active
CMP_8260,50684,1846,53,5199.32,2057,2,UK,tablet,active
CMP_8261,62255,3752,136,5320.41,4030,4,India,mobile,paused
CMP_8262,94663,1494,139,3777.8,4697,9,UAE,mobile,paused
CMP_8263,78121,1068,100,2528.66,2988,7,US,desktop,paused
CMP_8264,77253,231,71,5782.39,1299,7,Germany,desktop,paused
CMP_8265,3549,141,9,189.01,2040,3,UAE,tablet,active
CMP_8266,88607,6327,154,11731.67,4025,4,UAE,mobile,paused
CMP_8267,95725,4148,367,7740.42,3234,7,UK,mobile,active
CMP_8268,45196,1896,210,1897.04,1441,4,UK,desktop,active
CMP_8269,58988,503,58,833.96,2664,3,India,tablet,paused
CMP_8270,70058,2786,43,2021.33,1177,8,UK,desktop,active
CMP_8271,55831,1735,145,2417.27,3292,9,Germany,desktop,paused
CMP_8272,56876,2525,179,2794.97,4658,9,US,desktop,active
CMP_8273,16872,296,11,718.37,4942,9,Singapore,tablet,active
CMP_8274,5544,82,3,206.93,319,8,India,tablet,paused
CMP_8275,98753,1336,39,1269.68,4258,6,India,mobile,active
CMP_8276,40300,3032,305,7215.0,1183,5,Singapore,mobile,paused
CMP_8277,81984,823,0,2320.98,3189,8,Germany,tablet,active
CMP_8278,42641,3133,111,4350.59,1462,2,Singapore,mobile,active
CMP_8279,17525,1221,16,1460.31,1942,1,India,desktop,active
CMP_8280,51573,1865,149,4595.75,201,1,UK,tablet,paused
CMP_8281,73754,1601,174,430.12,2977,2,UAE,tablet,active
CMP_8282,60060,3108,108,5859.68,4485,10,India,desktop,paused
CMP_8283,38606,210,16,528.84,980,7,Singapore,tablet,active
CMP_8284,68273,1364,147,2555.55,272,5,UK,desktop,paused
CMP_8285,8416,25,57,909.9,2566,8,Singapore,tablet,paused
CMP_8286,96314,6846,421,6928.62,4424,9,UAE,mobile,paused
CMP_8287,60412,585,32,893.33,826,2,Singapore,tablet,paused
CMP_8288,4774,249,10,646.09,1966,10,Germany,tablet,active
CMP_8289,85297,3326,298,4263.0,4263,1,UK,desktop,paused
CMP_8290,72562,217,73,1781.0,1781,9,India,mobile,paused
CMP_8291,97117,4159,348,11296.6,1037,1,Singapore,tablet,active
CMP_8292,29461,763,56,245.8,2750,10,US,desktop,active
CMP_8293,17895,290,12,4399.0,4399,10,India,mobile,paused
CMP_8294,85844,1305,125,1586.3,4270,4,Singapore,tablet,active
CMP_8295,80059,4520,238,5208.76,1756,2,India,tablet,active
CMP_8296,63438,3205,116,3552.2,579,6,US,desktop,active
CMP_8297,11386,894,80,814.59,4124,4,Singapore,desktop,active
CMP_8298,34858,489,40,1313.54,447,10,US,tablet,active
CMP_8299,64931,1111,13,275.45,4076,2,Germany,desktop,active
CMP_8300,2591,198,4,3834.0,3834,2,US,mobile,active
CMP_8301,49349,1998,23,4469.24,2621,6,India,desktop,active
CMP_8302,82651,1256,45,905.13,1771,8,Singapore,mobile,paused
CMP_8303,76277,2862,37,7566.14,3595,7,Singapore,mobile,active
CMP_8304,85559,256,0,10913.14,2458,2,UK,desktop,active
CMP_8305,20972,1606,116,1566.31,4879,2,India,tablet,paused
CMP_8306,20750,610,59,760.94,2670,5,US,tablet,active
CMP_8307,8191,424,48,568.0,1756,4,Singapore,desktop,paused
CMP_8308,90546,1620,0,576.04,3087,3,Singapore,tablet,active
CMP_8309,34931,104,100,1605.14,2976,5,UK,desktop,paused
CMP_8310,41050,3052,176,1454.09,3324,4,UK,tablet,paused
CMP_8311,78120,1999,113,692.91,879,5,UK,tablet,active
CMP_8312,74059,222,216,6025.01,2466,7,UAE,desktop,paused
CMP_8313,62613,4911,588,2353.06,3208,7,UK,tablet,active
CMP_8314,6848,219,24,443.76,559,6,Germany,mobile,paused
CMP_8315,71699,215,121,5357.49,1984,6,UK,desktop,active
CMP_8316,9026,546,60,780.34,4820,10,UK,desktop,paused
CMP_8317,87490,470,27,1078.95,4180,10,UAE,desktop,active
CMP_8318,11181,579,58,844.04,1604,9,Singapore,desktop,paused
CMP_8319,10877,56,0,69.83,3626,9,Germany,tablet,active
CMP_8320,48287,2381,180,5057.81,506,1,Singapore,tablet,paused
CMP_8321,58882,1844,47,3158.35,3582,9,UAE,desktop,active
CMP_8322,91572,809,90,1432.34,1243,4,Singapore,mobile,paused
CMP_8323,60371,2845,143,4999.27,590,2,Germany,tablet,active
CMP_8324,33860,376,36,912.07,4280,7,UK,desktop,active
CMP_8325,22675,378,38,455.84,3287,2,US,mobile,active
CMP_8326,35349,1384,15,2467.03,2498,6,US,tablet,paused
CMP_8327,32909,1253,120,2973.24,2418,2,Germany,desktop,active
CMP_8328,97383,7775,491,20732.92,2593,1,Singapore,desktop,active
CMP_8329,12946,418,22,1194.6,4860,6,India,mobile,paused
CMP_8330,76274,3065,260,784.07,425,3,India,tablet,paused
CMP_8331,83009,2381,226,5679.09,1420,8,Singapore,desktop,paused
CMP_8332,68060,4983,465,14896.42,728,5,Germany,tablet,active
CMP_8333,68652,2643,37,7625.36,792,6,UAE,tablet,paused
CMP_8334,71344,4246,44,7854.86,4820,10,Singapore,mobile,paused
CMP_8335,49636,2414,59,5242.55,2890,6,UK,tablet,active
